Simulation_ID,Final_Net_Worth,Final_Roth_Balance,Total_Conversions,Total_Taxes,Roth_Preserved,Years_With_Shortfall,Worst_Year_Return,Best_Year_Return,Sequence_Risk
208,6141906.148812906,1815172.2930782768,627276.3113230199,384844.01926051587,True,0,-0.06986132529047631,0.11761118001780337,0.005326351897116444
209,32017024.513675317,5624775.709816584,740000.0,323975.92382596486,True,0,0.00111864632152859,0.6182073288059882,0.268287936536019
210,2239519.5920867086,463291.73207276344,567198.5898499945,401963.62541287864,False,0,-0.1419467520878331,0.16296671195559906,0.1056711218684771
211,5294621.15433806,1733936.4856694639,616958.6277431474,385268.8650549812,True,0,-0.11118007230750115,0.1738825928388996,0.0404411301397649
212,2502463.9006736726,726236.0406597275,437198.5898499945,313576.3048887732,False,0,-0.13887610444161602,0.10563634551110329,0.16748759946996852
213,2928845.254079937,1152617.394065992,537198.5898499945,404047.625286749,False,0,-0.20140004013107796,0.13688449712673073,0.13054148731597065
214,12960324.349031005,3545491.4367014305,656040.552805026,379482.3849019142,True,0,-0.042938364903715845,0.21367314851921487,0.06364369151685076
215,3292166.5597150605,840224.5047635533,617589.1647341335,401522.24066208623,True,0,-0.09732504814377439,0.1552721484899388,0.01347921376565607
216,2195640.908135486,419413.0481215404,627653.8350881736,396503.28581890115,False,0,-0.13431916881126027,0.12294278808958997,0.037135853217663266
217,6203370.09759824,2136804.822220138,606323.4011712755,385706.7861491171,True,0,-0.048900234859427974,0.17902795529455706,0.0376844374442997
218,6523738.771572879,2145227.1014578925,587435.6968939558,386484.51514877146,True,0,-0.09800903702370414,0.12631734071814468,0.031314548267176875
219,5118599.07567002,1361611.0820426706,625317.2323899373,384924.687216584,True,0,-0.14146752374362837,0.1243383742958497,0.00897725996255512
220,3714357.9556230763,1938130.0956091313,567198.5898499945,462975.59156764194,False,0,-0.1410188597809585,0.14380642606375832,0.14607437068357268
221,3413851.9262542175,1012831.8755826437,616595.9455669278,407912.1001635061,True,0,-0.11029448081944487,0.11422286534724832,0.03249994658911234
222,14249656.107229192,3712492.587775708,647198.5898499945,379021.09043690725,True,0,-0.05005678470134109,0.2034485069442503,0.04751577397037793
223,8172501.2173025785,2624560.433534298,614332.6092803635,385376.9952269782,True,0,-0.03962290368174157,0.17072916014132827,0.015120324819917721
224,25965152.142579645,5509087.624595023,690271.0369088181,373474.658254231,True,0,-0.06582974062727727,0.24391603038101808,0.14616608867746464
225,16480943.60284025,4008194.9778685602,655985.4882097832,379484.6522676007,True,0,-0.03392636902331457,0.2494077623136804,0.057931053298916735
226,7479506.183069033,2309794.791419319,636514.9317239994,384463.60547929903,True,0,-0.04104397040811833,0.12876108702471978,0.0053780301630808255
227,4833580.654389525,1355065.0354186278,607759.2099406898,385647.66461155296,True,0,-0.09342801450109163,0.20967846160896567,0.0019605980113293203
228,3497339.3533175588,964234.4146593341,624037.4076130779,402109.25940328214,True,0,-0.07228146082378392,0.08369383838500723,0.028055736965158166
229,9971553.20524879,2298308.3370729066,691167.9941220428,372659.34261396166,True,0,-0.07274344471282984,0.3599138501147178,0.11501137562655547
230,5756405.061515802,1792064.6207996346,628236.3303475053,384804.48906538996,True,0,-0.042590672611544145,0.1348558427648668,0.006174484749879694
231,4784484.641371243,1777378.9804116415,603444.3732395584,414949.77536721714,True,0,-0.09139474566551578,0.13746512056226523,0.040173741854723145
232,4469504.80995108,1364469.8927194308,602798.9012883139,392046.0966039819,True,0,-0.06963699979249832,0.15041053162466514,0.023853552773334334
233,23885577.166702703,4887204.228445354,734886.1573794063,369656.7391845249,True,0,-0.033258238431803186,0.35395598166264275,0.17745967920702146
234,16840165.614244483,3530064.611879088,739913.7608758769,367493.8751586287,True,0,-0.029267824401557684,0.4149433360621835,0.17119276992362203
235,7009015.945841172,1868523.5846317003,652739.8479115538,379618.29627988074,True,0,-0.04339994731383333,0.19666597683460207,0.03154545300373053
236,6182794.522555129,2267356.7354910937,592194.8372363714,386288.5505464367,True,0,-0.03981367857669478,0.17437925724515668,0.06439467363103847
237,2036919.410502104,260691.5504881589,634575.207819615,374758.34271388734,False,0,-0.1944638162498055,0.09930583828766605,0.0061682182923050305
238,7903090.00674434,2601890.98554222,625687.609905382,384909.4363777127,True,0,-0.05622351658852962,0.16730667216307155,0.013006410300621676
239,2873719.7382140793,1097491.8782001343,567198.5898499945,446397.64673965616,False,0,-0.17469827531637558,0.08337959142681872,0.08986897014609198
240,8462031.276521431,2338100.060167948,627563.3922487912,384832.1982812194,True,0,-0.08271070949290152,0.20618230247429944,0.0167862189306983
241,3046443.2766955765,1041910.3635795207,593286.114623837,433527.3273845048,True,0,-0.07520233788303793,0.11384048283780862,0.052663521814643816
242,37998520.02002371,8426465.039995389,681171.4581448962,378447.5829173313,True,0,-0.06250399633656849,0.27244029577414486,0.135505993019011
243,5982171.2215993395,1776416.348791426,609234.3682996694,385586.92279677145,True,0,-0.07467946784256682,0.18595894521802767,0.023295940378640585
244,6918271.484779347,2361885.4943195237,630537.1573895257,384709.74912836566,True,0,-0.10504742838195197,0.13484435537841838,0.016508005081049507
245,6246144.154651179,1492030.16756712,647198.5898499945,380449.4756764446,True,0,-0.13705885453033714,0.189114021344544,0.05490587571753705
246,10963760.187532453,2948611.8637272604,647198.5898499945,381136.675341366,True,0,-0.05171775786365519,0.21628563680778473,0.024756796233949455
247,2359415.219122714,455740.6835974767,622270.7847720184,415528.3070375123,True,0,-0.1915646665054349,0.10050886181521486,0.00632303280367906
248,7936939.149229551,2144089.4729669546,645981.10673924,384073.8218022009,True,0,-0.10998989659319881,0.1783696649264247,0.04367609338432042
249,15289482.248465536,4405837.7935690675,646156.5915162935,384066.59595843987,True,0,-0.014581391388641526,0.14903646977700863,0.006588179998589946
250,2395922.864178057,619695.0041641115,596513.6071818233,368585.6791781526,False,0,-0.10823127738942181,0.0996041639836048,0.09981185609179265
251,11902991.951915706,3950464.6524941567,638381.1713094544,384386.76031989796,True,0,-0.0037138723071740406,0.19130837745025137,0.0054236019583362854
252,13607316.74398462,4407145.837268254,616915.3527341101,385270.646967118,True,0,0.019339262964035146,0.1554328223558177,0.00030428159646504055
253,3097178.788224058,1133999.133928182,625282.671182238,434994.70398119313,True,0,-0.1583098790665541,0.11565401181366897,0.03814297429555374
254,2850059.416930921,559144.3810397211,647198.5898499945,387057.46885017207,True,0,-0.21733895691112973,0.15690403331504457,0.011133308808422476
255,12515188.198401254,3746132.6817844007,644622.9025021181,384129.74785902357,True,0,-0.01299070610224853,0.17511785669305338,0.009399409594459271
256,12065516.557345087,2905997.9041257305,681217.0329274003,378445.70630864,True,0,-0.0498128332930125,0.2738307992689329,0.06986896072963136
257,2521811.327818671,745583.4678047256,437198.5898499945,300498.40884064406,False,0,-0.18980429380289182,0.20685162855665556,0.16560915378447327
258,3260104.2366689825,1091070.4613061254,609259.0230777201,425679.15751576,True,0,-0.0823602455326801,0.12898962009052098,0.03926281760851683
259,1776227.8600139453,0.0,487198.5898499945,279590.2647800944,False,3,-0.14634794552268582,0.07346864395148112,0.14487195884139686
260,22858037.624350864,4797789.09537594,710929.3912022652,372985.1398202286,True,0,-0.01896783227633595,0.31762645371679377,0.166632959870157
261,10129650.648778953,2525161.84770282,647198.5898499945,381220.26352294144,True,0,-0.04872641123099564,0.18926892558748945,0.0571536450635963
262,4762657.916921609,2270959.3404168435,567198.5898499945,450477.516201288,True,0,-0.2081058818041848,0.196012517903212,0.08420491252022402
263,5635892.616006755,2227277.918996078,596397.880156999,401219.66811975226,True,0,-0.08701168166475605,0.12193217821963676,0.07392720725844606
264,3896236.085579306,2120008.2255653604,567198.5898499945,450080.21866433625,False,0,-0.22413697740588798,0.17364161522616783,0.12181877296332365
265,11510644.71483375,3312016.4516989496,629389.1109808055,384757.0216275482,True,0,0.024612857418787118,0.15473014979743058,0.007874531615092079
266,5520603.726392225,1332646.5281401635,647198.5898499945,383385.21876027674,True,0,-0.11711366903912926,0.22474925284573155,0.07551177966454001
267,6219473.98393943,2146853.0630644164,578187.6208091313,386865.318281676,True,0,-0.13397978387319323,0.17667528744271604,0.04910526551854344
268,3403508.5760794682,1173884.6930066398,629636.7068648228,423859.4432862526,True,0,-0.06274216792714825,0.13254562207113585,0.033308554950451916
269,3318900.2706869585,1098510.630606473,592475.4936315266,420630.0876796862,True,0,-0.16144448453141153,0.08985845771365741,0.06904339753459195
270,5330310.703474865,2572868.387958955,567198.5898499945,444179.75736010104,True,0,-0.1893195942508668,0.18970793962512486,0.0780317434000964
271,10076841.049704952,3134239.344415637,647198.5898499945,383417.8938087059,True,0,-0.10926849284163245,0.18453436900764456,0.005136988800076167
272,1776227.8600139453,0.0,379581.8677220699,246070.51636378508,False,5,-0.2577208714862522,0.08022930479199805,0.16944811894168169
273,3815181.094854431,2038953.234840486,582285.8782327841,352928.1903334427,False,0,-0.1156709432956044,0.166381275839729,0.10177015513357064
274,2539752.495150223,763524.6351362776,580922.0747582678,386821.8993450673,False,0,-0.079927839536622,0.09527276842009191,0.10938110996006788
275,7351104.524538462,1563289.7421430668,717193.8748466073,372727.19049369683,True,0,-0.14458700564661128,0.3446015824793895,0.13829459294095542
276,3176872.9700101335,798827.9155376375,605349.6820762785,401742.94599059667,True,0,-0.13983462815661235,0.09157037681124858,0.028337147312409598
277,1776227.8600139453,0.0,487198.5898499945,296345.2178480636,False,3,-0.15451463962037917,0.13171955942856547,0.14340593904127638
278,3139335.660403155,1067609.8386795872,595630.9785944686,430345.1325025638,True,0,-0.05379344889080036,0.09023529269791149,0.0777164942080845
279,4371785.549764234,2023631.5070339825,611756.8004838398,440652.20790997957,True,0,-0.09317900444412447,0.1644336419731217,0.06254496090451923
280,1776227.8600139453,0.0,322636.32800156047,209343.6565471939,False,5,-0.25137555686237784,0.1524758771745687,0.20293023315371542
281,6602176.233973072,1989086.6163844776,637555.2038524217,384420.77074459934,True,0,-0.061614000043019895,0.1963726593046003,0.00041609360008436347
282,2237667.7720916416,461439.91207769624,379366.8229822786,277349.25841303624,False,0,-0.23074618979289574,0.13278592078695342,0.167122505837621
283,8249876.645017411,2651755.1875773305,610333.2710329879,385541.67386069364,True,0,-0.06295129731586921,0.18992280506831083,0.005715071480665211
284,9827671.833423482,2451378.0951104546,646788.9938523839,384040.55586224794,True,0,-0.042273957796553525,0.16906285920045777,0.061186133058714245
285,7212270.384248931,2403566.5682592923,647198.5898499945,383228.5720682108,True,0,-0.09378904994365116,0.18218674446597746,0.0030018534380423026
286,14843494.334146852,4554695.593480485,628602.459753569,384789.4131486697,True,0,-0.051748492729923,0.26573930298093557,0.02098508651473635
287,11660647.733376103,3688780.133829494,600533.029663929,385945.2132111843,True,0,-0.06266244442228905,0.17725811338831354,0.037858776171002785
288,4956055.0097337235,1582630.8635945444,588717.6155495073,386431.7302629546,True,0,-0.08967096839225477,0.1309326703733197,0.04523861624707555
289,3736556.141642959,1675283.3473769918,592335.4516357052,440592.6296495108,False,0,-0.08174386068656286,0.22866289317459249,0.10837861242005958
290,2643136.4582316997,866908.5982177543,537198.5898499945,383254.5783130768,False,0,-0.24302254708964185,0.18684074507824283,0.12285118221609603
291,9944607.764051884,2870218.8788291654,592451.9553753766,386277.96332894824,True,0,-0.10741111705901774,0.21681789476373672,0.008309027594385038
292,5162240.243898107,1696419.994007676,627848.0675807934,386260.7424254629,True,0,-0.10231061960729053,0.17491846732377997,0.0015135947481287534
293,1776227.8600139453,0.0,375068.4589159249,236441.05244926334,False,3,-0.246489062854414,0.07732587106422464,0.17291014434916485
294,5972492.118622182,1746063.4766115882,623856.7416629546,384984.825070048,True,0,-0.08402340132421482,0.13660190491244584,0.00829210837834099
295,10541046.024631301,2529052.4369451148,670852.097282308,378872.49777637905,True,0,-0.06880036766647027,0.2617987920275993,0.07156592095093592
296,13753141.16129257,2242574.430895646,740000.0,310277.55768196314,True,0,-0.07687561557807225,0.6633216700532918,0.29594428765008934
297,4409623.265031892,1543051.6236771212,605464.8877572826,403609.8153403196,True,0,-0.04598654808009181,0.17448738870552202,0.048138010991744445
298,4595244.73722932,2563496.1626390344,580240.0101836673,453055.27173936064,True,0,-0.11755021700423152,0.22833139077483916,0.08633965108118197
299,3361349.0741764745,1203867.0142965647,594279.1011004988,430708.4881837766,True,0,-0.1458210046985809,0.19365306398036938,0.08939690170346877
300,25024913.058784872,6485265.751012441,690271.0369088181,374075.1260167114,True,0,-0.08018242259729459,0.4234223453271102,0.10723897920686218
301,10534427.72574012,3381706.7902848357,621120.9366716171,385097.47586380894,True,0,-0.05374547530548061,0.20151997789010348,0.03185117785026681
302,5835855.752915738,1757137.7313437753,632897.536673933,384612.55704018415,True,0,-0.06371647896404449,0.10702526529862547,0.0023192288311430706
303,14198017.1652087,4008049.776220491,639711.4687313832,384331.98336723034,True,0,-0.1032814487022004,0.20508919467122966,0.00880483116033274
304,7053580.679299693,1736222.0303850549,629650.7664192131,384746.24758008437,True,0,-0.08410182361665607,0.21384012349019205,0.05673272488576303
305,1776227.8600139453,0.0,335547.59576944145,253712.13755024734,False,1,-0.28082603710669773,0.14225550936413475,0.191938292386585
306,8858772.388177175,3258021.768788851,629370.8659286232,384757.7728944028,True,0,-0.030738344446601604,0.17559526669980063,0.03512839046630987
307,18567943.414017066,4820053.092704351,656745.7977356095,379453.34540477255,True,0,-0.03455777664253902,0.21111621775336156,0.07242958728197235
308,8613440.95212414,2317024.982421598,650663.0451301008,379174.9879533815,True,0,-0.06926317124207873,0.23099414107722582,0.06398604064797599
309,6487641.075171004,1845843.2685338187,626822.3345138694,384862.7124232456,True,0,-0.08099149662478008,0.15073159490973645,0.012055049174008507
310,7068025.548133776,1963900.1132152418,637203.6116449102,384435.24807079096,True,0,-0.07543697120696828,0.13262880619738257,0.0032484359154776044
311,5081371.323673467,1515010.9861457697,630404.287097167,384715.220258051,True,0,-0.11115407466620149,0.15762789730049015,0.009410701491235053
312,14409712.208108036,2571097.757701835,739913.7608758769,346976.32639398397,True,0,-0.08154180433737897,0.547521486973717,0.21373402360148724
313,8100761.479700764,2022547.1882721998,690271.0369088181,376207.9298732296,True,0,-0.1127411535830705,0.28708969385023975,0.11279910664054829
314,4632216.421554032,1833357.8721780214,589137.6001810713,420532.7962839345,True,0,-0.08818149359051836,0.13654421947913534,0.050018328192995086
315,24163514.986132428,5433238.980438491,690271.0369088181,375700.27482319536,True,0,-0.03789933157809296,0.26252453947149584,0.13359608522768315
316,11554686.578319078,3075308.4534368124,647198.5898499945,384010.2414336783,True,0,-0.08716907356596434,0.18291476520184374,0.0638378886259445
317,7673665.830627124,2100135.7627087533,628462.1838914999,384795.1892135785,True,0,-0.028857661341256294,0.16583537698032805,0.01145141268743105
318,3531941.6053097164,1530288.7482973025,589825.5527863903,443220.9514184123,False,0,-0.0953764571356944,0.1155716270754586,0.04325091138666261
319,5482184.5192700755,1530681.6971528635,620586.7949389694,385119.46993515326,True,0,-0.0485434649035037,0.11700025918771154,0.011199928255030599
320,2135914.8640218894,359687.0040079441,437198.5898499945,305594.22943375004,False,0,-0.24378695974807577,0.11724730734658557,0.145962749077696
321,4330860.289541237,1834493.2993099783,583267.6735109137,434094.24052910117,True,0,-0.10438805253825548,0.19230476089746004,0.06518835968829303
322,2979540.9541543527,1198539.7940540754,567198.5898499945,452893.16157923546,True,0,-0.13151135952934093,0.14578086508202392,0.08199761188157269
323,3396838.4543802952,1337113.5642898143,589473.8317244782,440436.06020866224,True,0,-0.10406188484782003,0.13133807757654203,0.06507481442474787
324,7031429.773118032,2305953.25146208,625229.3588170029,384928.3055401754,True,0,-0.05702495019876794,0.14416347825178166,0.026006502663161728
325,3075764.2147573987,1299536.3547434532,567198.5898499945,441817.47189530113,False,0,-0.2141143527185825,0.10439241141032084,0.08835204776467573
326,9645340.503688378,2694334.2108570985,668963.6851513038,378950.2559229499,True,0,-0.09426004137118214,0.30691489070317246,0.06256223912776272
327,5086866.477574508,1608132.9813397056,600230.323169607,385957.6775962446,True,0,-0.07442568292941518,0.15952360142374028,0.034181928396301825
328,6295844.519469314,2316660.962687668,592701.0272572286,386267.7074279308,True,0,-0.05123161035418058,0.18868514435330908,0.06930374369637077
329,3214337.438791655,821284.8095741144,647198.5898499945,402640.8828976005,True,0,-0.15381269806998749,0.14092805950381163,0.026555043709641193
330,8761961.666537909,2288262.0721092424,647198.5898499945,380896.51272750646,True,0,-0.04937424414723639,0.20290652357330496,0.04551583909075832
331,11920808.922531346,2873721.3687216924,671703.4026904664,378837.44402427843,True,0,-0.03693743690494015,0.2463641144551069,0.07203015834460419
332,15915047.091124976,4579884.265667624,654570.4804929987,379542.91729123297,True,0,-0.06533527693595259,0.1979705163102202,0.06670259313941596
333,2488819.72571525,712591.8657013044,360281.92031201837,254643.23801771514,False,0,-0.23729754526668353,0.16863696525929023,0.19474792129714377
334,3506748.7651987453,1730520.9051848,567198.5898499945,408662.3693764205,False,0,-0.20344346300353386,0.24186499119747723,0.06987028877629825
335,2879739.2231393885,862554.3690557666,606875.6640315312,422943.9860521455,True,0,-0.12573770062762474,0.13583039419936843,0.038615362852778196
336,4068669.36822124,874066.568272465,656714.1610583703,379454.6480914824,True,0,-0.15889235793275874,0.1866600904569951,0.09189255080362924
337,2521195.8489571223,744967.9889431772,537198.5898499945,354489.6475120942,False,0,-0.2803760037189419,0.10008272841898778,0.11763493524205813
338,12788089.118431874,2943934.7686899262,693330.8012024607,373135.16017165355,True,0,-0.052118131812263824,0.3478404139429542,0.1097453442454075
339,11696213.40265233,3344558.3915001377,642542.6386482385,384215.4057824186,True,0,-0.031574236119101706,0.13657080115463363,0.03741220389247894
340,4977808.905566314,1677510.2416914755,641275.6771963212,384267.5747833799,True,0,-0.10627103524239459,0.1356349720845543,3.698888069784273e-05
341,6611452.112172769,3642553.439298986,567198.5898499945,459512.4331495678,True,0,-0.25214242036062073,0.2102097994057984,0.10789847758906854
342,2509193.604781124,732965.7447671783,537198.5898499945,324349.3797271821,False,0,-0.1920887377456301,0.16866155656493578,0.1250075474973277
343,12215153.976668604,4210997.118523926,647198.5898499945,383570.79636917054,True,0,-0.10220944550467916,0.2445312795169694,0.015292753890820368
344,2437267.934187567,661040.0741736215,587090.0025055518,383722.23287080805,False,0,-0.11267601574049396,0.11470487635133886,0.04565418060237504
345,5027331.56437971,1231436.8881686924,647198.5898499945,380850.01877554465,True,0,-0.08624205583218778,0.17749802035295076,0.038094681009989376
346,4963916.534908732,1550068.7122749474,626508.6019492983,384875.6308229632,True,0,-0.09833359371267378,0.14756216681962347,0.009564966697199265
347,5269681.526782631,1716484.3295203554,628396.078638046,384797.911194603,True,0,-0.0808953317787873,0.16923276132472342,0.012261650686980145
348,2992892.453437374,1216664.5934234285,567198.5898499945,429469.5732884013,False,0,-0.2341844808292531,0.13159933217056538,0.10658684135754563
349,19165322.526323598,4211442.344412075,686136.4157583074,378243.1434861909,True,0,-0.13541946234135735,0.2972207047762435,0.1149453772510145
350,3192617.378909731,1416389.5188957856,487198.5898499945,315945.4014983204,False,0,-0.1945280255098853,0.15832294549025874,0.12371272603449147
351,4627241.122986607,1457492.7482053414,599385.0091673952,385992.48464339453,True,0,-0.09824499761837327,0.11354328027690357,0.05646989442653831
352,3989186.573163813,2212958.7131498675,437198.5898499945,382787.9429072208,False,0,-0.21656157261267958,0.2012551674881982,0.15655546594923953
353,10023923.832660597,1956707.1663732792,690271.0369088181,373831.1923756844,True,0,-0.10599745225384938,0.30299100256009626,0.14511948947365907
354,2598979.104305786,822751.2442918408,600305.619774703,433174.21750348154,False,0,-0.1736135616214995,0.08883768875181643,0.05204727666141333
355,1776227.8600139453,0.0,437198.5898499945,262041.92711881836,False,1,-0.1725624800708619,0.11672283029071175,0.15039954807347033
356,4689483.279517484,1462139.302043878,583853.1983593764,391426.51052900613,True,0,-0.11085530998473409,0.14592816432337288,0.02819455360118016
357,2125753.9411641895,349526.08115024405,567198.5898499945,336660.16034897114,False,0,-0.12267107730862861,0.10070126144127414,0.10998740778380996
358,9382530.838923851,3054474.0927429143,606382.6127984473,385704.3480232924,True,0,-0.025613035891613366,0.15529883483699813,0.017912698870263748
359,20715845.355238687,3858949.9613287933,739913.7608758769,361500.02954115067,True,0,-0.07281574422983392,0.49864359750850124,0.19418115294953936
360,6658044.607302755,1970095.8307312874,627924.7733352596,384817.3178835413,True,0,-0.03489288544286055,0.11961522073942371,0.004729727538112002
361,12296735.12867851,3992428.725844899,609004.8652176347,385596.3729236788,True,0,-0.01640399788697741,0.14784818657800838,0.0042754506030319855
362,3348849.0521746706,1538309.010101885,567198.5898499945,453011.81668217597,True,0,-0.09354129868461641,0.10620587054086973,0.10104600667785757
363,6318091.356633262,2001967.550407513,609997.4280708215,385555.50268854754,True,0,-0.08608577009018836,0.16627440876395883,0.03565582185491228
364,7064618.961565705,2086719.9026061774,603877.4341261119,385807.50243921205,True,0,-0.09872355225750745,0.15044915520967717,0.008605549664982379
365,9816478.664464887,2661405.125896951,650752.235183262,379194.60976507695,True,0,-0.07441555108514877,0.17811860299719082,0.08027648182426889
366,23237957.369598676,6687444.324218644,647198.5898499945,381283.57767008274,True,0,-0.009084200564419097,0.24879232626014458,0.04540659619895543
367,3973877.2719583334,1422964.9458065948,627974.48465723,416510.46796162904,True,0,-0.08664529291457866,0.12555887376084027,0.046562991087289125
368,10267312.103735112,3340477.0860008723,647198.5898499945,383618.9939508734,True,0,-0.05574774754721843,0.19360861330540138,0.00861962962589688
369,3000770.354519505,1224542.4945055598,537198.5898499945,375702.5179102767,False,0,-0.20558192673203618,0.19472654767520423,0.1356382449241218
370,12311721.336194111,3697728.6923713,647198.5898499945,383116.97864490736,True,0,-0.04299237156542495,0.17990435224861678,0.013792545712351528
371,16072183.694213973,3817067.7266693655,690271.0369088181,373968.96249484416,True,0,-0.02777130412971388,0.3529552990063053,0.08707719585122364
372,4380825.03808236,1430334.4042064152,609696.1191692867,400397.2236438258,True,0,-0.05141935824711692,0.11757749996120942,0.03570239019784946
373,5287878.203965727,1526759.4798553458,647198.5898499945,381473.8352273546,True,0,-0.09175225531271336,0.1425002701608992,0.024328418825236925
374,6994701.502445221,2451119.562352434,620250.7704031612,385133.30623956886,True,0,-0.04055566891331931,0.1727741833804975,0.02043987499166699
375,3212686.9857929074,1436459.1257789622,567198.5898499945,396229.9606621764,False,0,-0.21870923032803782,0.18883178293507527,0.08425925332467606
376,48220571.31104756,10006856.860000737,707580.562041834,373123.0327856581,True,0,-0.022077315465310946,0.3417131755839042,0.17012052143544565
377,6927386.394735894,2028320.2511907446,608971.9305942636,385597.72905522934,True,0,-0.08711712789120149,0.14849041065193758,0.015461963277581647
378,1776227.8600139453,0.0,260241.7282884137,196277.80735919366,False,7,-0.35025737362338816,0.17987889737057916,0.2135070240300169
379,7938718.366373619,3016956.216753521,590464.5793374386,386359.79645992216,True,0,-0.06501850151993326,0.17414276133570208,0.06454249873582953
380,6278205.520414438,2084275.3776307805,632331.5376765889,384635.86288125126,True,0,-0.05548514741147467,0.14011616504166374,0.021394117377135105
381,15421511.986596731,3265508.146267081,692692.0827331117,372994.6421083968,True,0,-0.09523548279131572,0.2799781698333479,0.1424314391706313
382,1813651.9093895126,37424.049375567265,567198.5898499945,302600.426218317,False,0,-0.16341816316406163,0.07539016881742935,0.10537528391237222
383,23177338.58618456,5679217.323574414,690271.0369088181,377005.324731793,True,0,-0.03823898095530647,0.2713767335152864,0.10698711691745277
384,11551911.530886281,2713731.7920772084,664279.0583930779,379143.15231887676,True,0,-0.08449113408094455,0.23975213047249866,0.10273724369071
385,7479390.435535563,1883430.423660958,657134.3739139423,379437.3452091941,True,0,-0.08960590165738375,0.224951931963445,0.05992293139667694
386,11210804.119789718,3680061.4857856273,647198.5898499945,379631.9434326242,True,0,-0.051944515714995615,0.22654672515363267,0.01973722134264419
387,3325745.6154453387,1549517.7554313934,567198.5898499945,455352.4602718925,False,0,-0.1884333265289422,0.16928326875509056,0.08892929593292852
388,3142198.01901169,1365970.1589977446,567198.5898499945,399761.76067134895,False,0,-0.15062498692366136,0.16501734432207815,0.09733341702601579
389,13150172.471575188,4456384.858364999,635518.2077495417,384504.6470547179,True,0,-0.02853552078325067,0.19967403639352538,0.006961124143254657
390,14228160.812247125,7074221.323639364,567198.5898499945,396974.0145597673,True,0,-0.16313602841873523,0.271241389134929,0.06985162668095098
391,12964059.191981822,3157536.604059408,677957.0979312052,378579.93892613036,True,0,-0.10026278470128297,0.25285948390897983,0.06945018571301231
392,3470333.9918586873,1462531.447185617,567198.5898499945,446932.12492367084,True,0,-0.154755636078823,0.12509740566808103,0.08973113262183757
393,2958202.568867719,644120.7289328725,647198.5898499945,392366.07685506233,True,0,-0.1234328953269874,0.20420339612240673,0.015276306837155501
394,1776227.8600139453,0.0,419534.1557691434,266070.2626413548,False,1,-0.1823195381579595,0.08765674491157538,0.16217329519734375
395,21626286.137675583,7280588.554990136,597926.0516138482,386052.55936618766,True,0,-0.06038087790289697,0.21057552687516973,0.013476823344223808
396,9696256.097887656,3051827.090453667,643667.3128240213,384169.09566929814,True,0,-0.03988205673081598,0.22604647437991454,0.035797340722799886
397,10192494.905115215,2376123.2914488185,647198.5898499945,381570.6388129188,True,0,-0.11400379970991949,0.18678182240052582,0.0678895808528032
398,2577533.3148274603,801305.454813515,415707.64856844087,328930.61493379896,False,0,-0.3115234125266947,0.15149331500376065,0.1332120081587193
399,4850038.491472982,1280978.4759863107,662123.7238242851,379231.90138935647,True,0,-0.05867461006943835,0.3618301260750417,0.03816013476549787
400,3463875.76385119,1000821.1686453085,647198.5898499945,403354.6612375148,True,0,-0.061828966766163215,0.13736526405328964,0.0007110092985873756
401,3162149.3641849365,1385921.504170991,537198.5898499945,351373.8282354392,False,0,-0.16519376520760487,0.14658086268464926,0.12871352645333414
402,17639400.068456527,4436310.200428476,647198.5898499945,378574.32794385415,True,0,-0.028258819326322147,0.20587869349309462,0.06524285349716658
403,5006316.294679291,1213562.9638282193,639889.0851260751,384324.6697509783,True,0,-0.10660083977573415,0.14156809353531297,0.013949860493634156
404,3395890.3523210427,745849.5186982197,647198.5898499945,383336.2823209037,True,0,-0.2083259320924031,0.14007227957228968,0.02070373377111187
405,6247269.066776749,2270190.4932172047,614329.1224600034,385377.1388019342,True,0,-0.03128046978278057,0.19420659677000482,0.04364562443724869
406,6558912.666062711,2603187.724092707,610658.5542912453,388713.9998066325,True,0,-0.10602279779152192,0.1817522993982372,0.013554414471538781
407,4514457.439554421,1008534.3323134559,647198.5898499945,382222.5232836273,True,0,-0.13452390649358978,0.16871875220044652,0.03240326111816763
408,28036401.047585174,11550028.212702224,623389.9828103206,385004.04455221526,True,0,-0.10326094381061308,0.2433003902759028,0.04962596894665903
409,9715551.946418509,3291211.696482851,607305.2704799549,385666.3562364068,True,0,-0.032760331239677414,0.1748014030430779,0.014149132346018903
410,3104716.374248871,1328488.5142349259,421433.8527697987,349253.11417128926,False,0,-0.25436733916917376,0.18652897067809054,0.17025063820534508
411,15105007.848922547,4049021.3972827257,626100.2812619936,384892.4440277346,True,0,-0.10489201312409067,0.18022637410589815,0.04557158633094602
412,2678907.1948738582,877340.8047298976,616514.5753861591,435248.03862098354,False,0,-0.09359051443252897,0.090954129271994,0.03364763116976176
413,12277404.079925088,3064170.011633576,661548.5445760357,379255.585240755,True,0,-0.02237248030975104,0.21209187371922045,0.07721173461229991
414,2978528.253083375,883963.5101102807,605496.3252128452,423182.70953265496,True,0,-0.08481378517332838,0.10608980821972618,0.030564158703307143
415,4592764.248270688,1590797.2551518688,595185.518965852,403026.9936240048,True,0,-0.08519736582975825,0.11379072402103727,0.06361444621081698
416,4756324.894685303,1465338.9870926472,640982.1377652789,384279.6617011287,True,0,-0.11044889059716902,0.14428194884473827,0.0341092384358363
